# DESCRIPTION:
# Reference: T.C. Johnson, J.P. Werne, E.T. Brown, A. Abbott, M. Berke, B.A. Steinman, J. Halbur, S. Contreras, S. Grosshuesch, A. Deino, C.A. Scholz, R.P. Lyons, S. Schouten, and J.S. Sinninghe Damste. 2016. A progressively wetter climate in southern East Africa over the past 1.3 million years. Nature, 537(7619), 220-224. doi: 10.1038/nature19065.
# Data from: https://www.ncei.noaa.gov/access/paleo-search/study/21890. Accessed 07 Jan 2023.
# Comment: Years were converted to kyr.
# Comment: Several variables from the original dataset are not included here.

Depth [m],Age [ka BP],Ca [1000 Counts per minute]
143.0135,461101.39,10.7579
143.029,461217.62,10.8091
143.045,461337.61,10.81125
143.061,461457.59,10.60065
143.077,461577.57,10.5721
143.093,461697.55,10.5429
143.1085,461813.78,10.3761
143.124,461930.01,10.39
143.14,462049.99,10.5043
143.156,462169.97,10.47765
143.172,462289.95,10.4282
143.188,462409.93,10.4169
143.2035,462526.17,10.4862
143.219,462642.4,10.593
143.235,462762.38,10.6719
143.283,463122.32,10.70135
143.299,463242.3,10.54595
143.314,463354.78,10.53645
143.33,463474.76,10.37615
143.346,463594.74,10.34055
143.362,463714.72,10.3149
143.378,463834.71,10.35295
143.3935,463950.94,10.46065
143.409,464067.17,10.73275
143.425,464187.15,10.8988
143.441,464307.13,10.97415
143.457,464427.11,11.19595
143.473,464547.09,11.4117
143.4885,464663.32,11.22875
143.504,464779.55,11.2221
143.52,464899.54,11.5767
143.552,465139.5,11.94785
143.568,465259.48,11.82435
143.584,465379.46,11.71045
143.5995,465495.69,11.5874
143.615,465611.92,11.65535
143.631,465731.9,11.7028
143.647,465851.88,11.6868
143.663,465971.86,11.7353
143.6955,466215.57,11.78645
143.711,466331.81,11.5737
143.727,466451.79,11.35095
143.743,466571.77,11.0326
143.759,466691.75,11.01195
143.7745,466807.98,10.74725
143.79,466924.21,10.3824
143.806,467044.19,10.28615
143.822,467164.17,10.10205
143.838,467284.15,10.2391
143.854,467404.13,10.31745
143.8695,467520.37,10.00595
143.885,467636.6,9.8481
143.901,467756.58,10.0362
143.917,467876.56,10.3489
143.933,467996.54,10.47775
143.949,468116.52,10.54575
143.9645,468232.75,10.4114
143.98,468348.98,10.1252
143.996,468468.96,9.62585
144.012,468588.94,9.1368
144.028,468708.92,8.9163
144.044,468828.91,8.7718
144.0595,468945.14,8.63545
144.075,469061.37,8.1958
144.091,469181.35,7.8714
144.107,469301.33,7.727
144.123,469421.31,7.2252
144.139,469541.29,6.82275
144.1545,469657.52,6.3959
144.17,469773.75,5.917
144.186,469893.74,5.3796
144.202,470013.72,4.7082
144.218,470133.7,4.12345
144.234,470253.68,3.46825
144.2535,470399.9,2.99835
144.269,470516.14,2.50845
144.285,470636.12,2.13635
144.301,470756.1,2.4077
144.317,470876.08,2.84325
144.333,470996.06,2.9082
144.3485,471112.29,2.92645
144.364,471228.52,2.9146
144.38,471348.5,2.90625
144.396,471468.48,2.84895
144.412,471588.46,2.85155
144.428,471708.44,2.8315
144.444,471828.43,3.02505
144.526,472443.33,3.05735
144.546,472593.3,3.06735
144.566,472743.28,3.0525
144.586,472893.25,3.0692
144.606,473043.23,3.0886
144.626,473193.21,3.0536
144.646,473343.18,3.06355
144.666,473493.16,3.0676
144.686,473643.13,3.00485
144.765,474235.54,3.011
144.785,474385.52,2.63315
144.805,474535.49,2.2113
144.825,474685.47,2.1515
144.845,474835.44,2.1549
144.865,474985.42,2.176
144.885,475135.4,2.17635
144.925,475435.35,2.19515
144.945,475585.32,2.20815
144.965,475735.3,2.25165
144.985,475885.28,2.0896
145.005,476035.25,2.05285
145.0245,476181.48,2.0547
145.044,476327.7,2.06355
145.064,476477.68,2.06915
145.084,476627.66,2.05365
145.104,476777.63,2.0763
145.124,476927.61,2.0633
145.144,477077.58,2.04085
145.164,477227.56,2.0396
145.184,477377.54,2.03795
145.204,477527.51,2.10265
145.224,477677.49,2.10315
145.244,477827.46,2.14125
145.264,477977.44,2.20575
145.284,478127.42,2.25525
145.304,478277.39,2.30845
145.324,478427.37,2.35595
145.3435,478573.59,2.3819
145.363,478719.82,2.37035
145.383,478869.8,2.46755
145.403,479019.77,2.5175
145.423,479169.75,2.5103
145.443,479319.73,2.4887
145.495,479709.66,2.5072
145.515,479859.64,2.5509
145.535,480009.61,2.54475
145.555,480159.59,2.54495
145.575,480309.57,2.5239
145.595,480459.54,2.501
145.615,480609.52,2.4703
145.635,480759.49,2.37455
145.6545,480905.72,2.33095
145.675,481059.45,2.27425
145.695,481209.42,2.1766
145.714,481351.9,2.094
145.734,481501.88,2.0186
145.754,481651.85,1.9225
145.774,481801.83,1.8449
145.794,481951.8,1.8132
145.814,482101.78,1.6943
145.834,482251.76,1.592
145.854,482401.73,1.58735
145.874,482551.71,1.5848
145.894,482701.68,1.5671
145.914,482851.66,1.5592
145.934,483001.64,1.60275
145.954,483151.61,1.6363
145.974,483301.59,1.68715
145.993,483444.06,1.71205
146.013,483594.04,1.72595
146.033,483744.02,1.7277
146.073,484043.97,1.74865
146.094,484201.44,1.7617
146.113,484343.92,1.7985
146.133,484493.9,1.84335
146.153,484643.87,1.8755
146.173,484793.85,1.91455
146.193,484943.82,1.94435
146.213,485093.8,1.95545
146.233,485243.78,1.9584
146.253,485393.75,1.98945
146.2725,485539.98,1.97765
146.292,485686.21,1.99135
146.312,485836.18,1.96845
146.332,485986.16,1.92315
146.352,486136.13,1.87995
146.372,486286.11,1.82995
146.392,486436.09,1.7825
146.412,486586.06,1.74675
146.432,486736.04,1.7261
146.452,486886.01,1.72445
146.472,487035.99,1.7097
146.492,487185.97,1.69055
146.512,487335.94,1.6607
146.532,487485.92,1.6215
146.552,487635.89,1.59035
146.572,487785.87,1.57555
146.5915,487932.1,1.5593
146.611,488078.32,1.55125
146.631,488228.3,1.54835
146.651,488378.27,1.5478
146.671,488528.25,1.54915
146.691,488678.23,1.53635
146.711,488828.2,1.53115
146.731,488978.18,1.52375
146.751,489128.15,1.5115
146.771,489278.13,1.52005
146.791,489428.11,1.5442
146.811,489578.08,1.55985
146.831,489728.06,1.57975
146.851,489878.03,1.5775
146.871,490028.01,1.5712
146.8905,490174.24,1.57815
146.91,490320.46,1.578
146.93,490470.44,1.5879
146.95,490620.42,1.6116
147.08,491595.26,1.61245
147.1,491745.23,1.60605
147.12,491895.21,1.6149
147.14,492045.19,1.62315
147.16,492195.16,1.65045
147.18,492345.14,1.67735
147.2,492495.11,1.6981
147.22,492645.09,1.7019
147.24,492795.07,1.7123
147.26,492945.04,1.7233
147.28,493095.02,1.7143
147.341,493552.45,1.7184
147.36,493694.92,1.732
147.38,493844.9,1.75
147.4,493994.87,1.8127
147.42,494144.85,1.832
147.44,494294.83,1.85875
147.46,494444.8,1.9114
147.48,494594.78,1.9692
147.5,494744.75,1.9885
147.52,494894.73,2.03735
147.54,495044.71,2.12535
147.56,495194.68,2.2008
147.58,495344.66,2.2323
147.6,495494.63,2.23785
147.62,495644.61,2.22645
147.64,495794.59,2.22535
147.66,495944.56,2.23335
147.68,496094.54,2.22755
147.7,496244.51,2.2416
147.72,496394.49,2.2146
147.74,496544.47,2.4309
147.76,496694.44,2.5524
147.78,496844.42,2.54585
147.8,496994.39,2.55385
147.82,497144.37,2.801
147.84,497294.35,2.90695
147.86,497444.32,2.8973
147.88,497594.3,2.87185
147.9,497744.27,2.8523
147.92,497894.25,2.80355
147.953,498141.71,2.7301
147.973,498291.69,2.65905
147.993,498441.66,2.6338
148.033,498741.61,2.60705
148.053,498891.59,2.58125
148.073,499041.57,2.55405
148.093,499191.54,2.5331
148.113,499341.52,2.52945
148.133,499491.49,2.51465
148.153,499641.47,2.53535
148.173,499791.45,2.2932
148.193,499941.42,2.1961
148.213,500091.4,2.17585
148.233,500241.37,2.1042
149.519,509884.83,1.8484
149.533,509989.81,1.7138
149.547,510094.8,1.6618
149.5615,510203.53,1.61525
149.576,510312.26,1.6064
149.59,510417.24,1.60585
149.604,510522.23,1.60635
149.618,510627.21,1.6099
149.632,510732.19,1.5925
149.646,510837.18,1.5865
149.66,510942.16,1.5925
149.674,511047.14,1.6202
149.688,511152.13,1.63475
149.7025,511260.86,1.64925
149.717,511369.59,1.65665
149.731,511474.57,1.67845
149.744,511572.06,1.69
149.745,511579.56,1.66025
149.758,511677.04,1.68525
149.759,511684.54,1.7215
149.772,511782.03,1.78745
149.773,511789.52,1.7879
149.786,511887.01,1.86265
149.787,511894.51,1.8609
149.8,511991.99,1.96
149.801,511999.49,1.94735
149.8145,512100.72,2.05355
149.815,512104.47,2.0426
149.829,512209.46,2.13805
149.843,512314.44,2.13135
149.8575,512423.17,2.20785
149.869,512509.41,2.18835
149.872,512531.91,2.2128
149.883,512614.39,2.1942
149.886,512636.89,2.21665
149.8975,512723.12,2.22055
149.9,512741.87,2.2359
149.912,512831.86,2.30755
149.914,512846.85,2.28915
149.926,512936.84,2.44925
149.928,512951.84,2.38595
149.94,513041.82,2.38185
149.942,513056.82,2.43775
149.954,513146.81,2.44765
149.956,513161.8,2.40165
149.968,513251.79,2.41415
149.97,513266.79,2.32145
149.982,513356.77,2.31635
149.984,513371.77,2.2458
149.996,513461.76,2.2449
149.998,513476.75,2.20885
150.0125,513585.49,2.21175
150.024,513671.72,2.2116
150.027,513694.22,2.2234
150.0385,513780.46,2.2171
150.041,513799.2,2.1967
150.053,513889.19,2.20325
150.055,513904.19,2.11405
150.067,513994.17,2.12555
150.069,514009.17,1.9257
150.081,514099.15,1.9365
150.083,514114.15,1.937
150.095,514204.14,1.84235
150.097,514219.14,1.84645
150.109,514309.12,1.82055
150.111,514324.12,1.92395
150.123,514414.1,2.03275
150.125,514429.1,2.124
150.137,514519.09,2.18245
150.139,514534.08,2.18775
150.151,514624.07,2.2318
150.153,514639.07,2.22515
150.165,514729.05,2.2089
150.1675,514747.8,2.19135
150.179,514834.04,2.21875
150.182,514856.53,2.2242
150.1935,514942.77,2.1897
150.196,514961.52,2.2034
150.208,515051.5,2.19295
150.21,515066.5,2.20535
150.222,515156.48,2.19475
150.224,515171.48,2.202
150.236,515261.47,2.17225
150.238,515276.47,2.17805
150.25,515366.45,2.1455
150.264,515471.43,2.0436
150.278,515576.42,1.9175
150.292,515681.4,1.82315
150.306,515786.38,1.7392
150.32,515891.37,1.73225
150.334,515996.35,1.6405
150.3485,516105.08,1.63985
150.363,516213.82,1.6108
150.377,516318.8,1.61065
150.391,516423.78,1.5496
150.405,516528.77,1.5394
150.419,516633.75,1.53025
150.433,516738.73,1.4938
150.447,516843.71,1.4766
150.4505,516869.96,1.46695
150.482,517106.17,1.4494
150.4965,517214.91,1.4354
150.511,517323.64,1.42075
150.525,517428.62,1.38695
150.539,517533.6,1.37275
150.553,517638.59,1.34795
150.626,518186,1.33145
150.64,518290.98,1.32825
150.654,518395.97,1.31805
150.6685,518504.7,1.31055
150.683,518613.43,1.29925
150.697,518718.41,1.29825
150.711,518823.4,1.29885
150.725,518928.38,1.29865
150.739,519033.36,1.2954
150.753,519138.35,1.286
150.767,519243.33,1.2899
150.781,519348.31,1.3033
150.795,519453.3,1.29375
150.809,519558.28,1.3035
150.8235,519667.01,1.3174
150.838,519775.74,1.3164
150.852,519880.73,1.34365
150.866,519985.71,1.36955
150.88,520090.69,1.38595
150.894,520195.68,1.40495
150.908,520300.66,1.4066
150.922,520405.64,1.4124
150.936,520510.63,1.4235
150.95,520615.61,1.4283
150.964,520720.59,1.43645
150.9785,520829.33,1.4402
150.993,520938.06,1.4414
151.007,521043.04,1.44685
151.021,521148.03,1.4423
151.035,521253.01,1.449
151.049,521357.99,1.45325
151.063,521462.97,1.4657
151.077,521567.96,1.4764
151.091,521672.94,1.4906
151.105,521777.92,1.49125
151.1195,521886.66,1.4984
151.134,521995.39,1.49485
151.148,522100.37,1.48745
151.162,522205.36,1.47935
151.2005,522494.06,1.47285
151.215,522602.79,1.47725
151.229,522707.78,1.476
151.243,522788.77,1.4799
151.257,522833.46,1.4909
151.271,522878.14,1.4696
151.285,522922.83,1.48685
151.299,522967.52,1.5083
151.313,523012.2,1.52705
151.327,523056.89,1.5518
151.341,523101.58,1.5626
151.3555,523147.86,1.5694
151.37,523194.14,1.56815
151.384,523238.83,1.57825
151.398,523283.52,1.5602
151.403,523299.47,1.5521
151.422,523360.12,1.54725
151.4365,523406.4,1.53385
151.451,523452.69,1.52845
151.465,523497.37,1.52155
151.479,523542.06,1.52565
151.493,523586.75,1.52565
151.507,523631.43,1.52055
151.521,523676.12,1.5101
151.535,523720.81,1.5139
151.549,523765.49,1.6997
151.563,523810.18,1.6825
151.5775,523856.46,1.6581
151.592,523902.75,1.63915
151.606,523947.43,1.626
151.62,523992.12,1.624
151.634,524036.81,1.6216
151.648,524081.49,1.6284
151.662,524126.18,1.6315
151.676,524170.87,1.6311
151.69,524215.55,1.62735
151.704,524260.24,1.61945
151.718,524304.93,1.65085
151.7325,524351.21,1.73655
151.747,524397.49,2.22825
151.761,524442.18,2.234
151.775,524486.87,2.2611
151.789,524531.55,2.31615
151.803,524576.24,2.3217
151.817,524620.93,2.3087
151.831,524665.61,2.16035
151.845,524710.3,2.1558
151.859,524754.99,2.15205
151.873,524799.67,2.161
151.8875,524845.96,2.181
151.902,524892.24,2.18045
151.916,524936.93,2.17605
152.02,525268.89,2.1671
152.0335,525311.98,2.15705
152.047,525355.07,2.147
152.061,525399.75,2.13675
152.0745,525442.85,2.1279
152.088,525485.94,2.20965
152.102,525530.62,2.1289
152.1155,525573.71,1.6976
152.129,525616.8,1.70525
152.143,525661.49,1.6963
152.1565,525704.58,1.64215
152.17,525747.67,1.6389
152.184,525792.36,1.6435
152.1975,525835.45,1.63015
152.211,525878.54,1.65
152.239,525967.92,1.67385
152.253,526012.6,1.67495
152.267,526057.29,1.65765
152.2805,526100.38,1.66195
152.294,526143.47,1.6556
152.308,526188.16,1.63895
152.3215,526231.25,1.62995
152.335,526274.34,1.64605
152.349,526319.03,1.67025
152.3625,526362.12,1.6874
152.376,526405.21,1.57705
152.39,526449.89,1.57875
152.4035,526492.98,1.52675
152.417,526536.08,1.51835
152.431,526580.76,1.49145
152.4445,526623.85,1.4879
152.458,526666.94,1.48795
152.472,526711.63,1.48265
152.4855,526754.72,1.48905
152.499,526797.81,1.485
152.513,526842.5,1.472
152.5265,526885.59,1.465
152.54,526928.68,1.4539
152.554,526973.37,1.43505
152.568,527018.05,1.4387
152.5815,527061.15,1.47105
152.595,527104.24,1.4617
152.609,527148.92,1.4682
152.6225,527192.01,1.4549
152.636,527235.11,1.43955
152.65,527279.79,1.43
152.664,527324.48,1.4329
152.677,527365.97,1.42495
152.691,527410.66,1.41135
152.7045,527453.75,1.41425
152.718,527496.84,1.4207
152.732,527541.53,1.48105
152.7455,527584.62,1.53925
152.759,527627.71,1.5518
152.773,527672.4,1.6003
152.7865,527715.49,1.62045
152.8,527758.58,1.69865
152.814,527803.27,1.73325
152.828,527847.95,1.7503
152.8415,527891.04,1.7604
152.855,527934.13,1.7507
152.869,527978.82,1.77125
152.8825,528021.91,1.79905
152.896,528065,1.8074
152.9295,528171.93,1.82325
152.943,528215.02,1.85405
152.957,528259.71,1.8438
152.971,528304.4,1.87745
152.9845,528347.49,1.9657
152.998,528390.58,2.0167
153.012,528435.26,2.02595
153.0255,528478.36,1.9727
153.039,528521.45,1.91625
153.053,528566.13,1.90445
153.0665,528609.22,1.8604
153.08,528652.31,1.8669
153.094,528697,1.7827
153.1075,528740.09,1.76945
153.121,528783.18,1.7879
153.135,528827.87,1.81675
153.1485,528870.96,1.83735
153.162,528914.05,1.85785
153.176,528958.74,1.85335
153.1895,529001.83,1.99225
153.203,529044.92,2.1583
153.2615,529231.65,2.162
153.275,529274.74,2.1968
153.289,529319.42,2.17085
153.3025,529362.52,2.1328
153.316,529405.61,2.11435
153.33,529450.29,2.11375
153.3435,529493.38,2.24515
153.357,529536.48,2.37455
153.371,529581.16,2.47175
153.3845,529624.25,2.5249
153.398,529667.34,2.64985
153.412,529712.03,2.77015
153.426,529756.72,2.78595
153.4395,529799.81,2.89155
153.453,529842.9,3.0239
153.467,529887.59,3.0507
153.4805,529930.68,3.05685
153.494,529973.77,3.0512
153.508,530018.45,2.9442
153.5215,530061.55,2.79355
153.535,530104.64,2.7707
153.573,530225.93,2.74545
153.5865,530269.02,2.7454
153.6,530312.11,2.68825
153.614,530356.8,2.65325
153.6275,530399.89,2.64235
153.641,530442.98,2.5015
153.655,530487.67,2.38145
153.6685,530530.76,2.3268
153.682,530573.85,2.29695
153.696,530618.53,2.1604
153.7095,530661.62,2.0323
153.723,530704.72,1.98105
153.737,530749.4,1.8287
153.7505,530792.49,1.66025
153.764,530835.58,1.57355
153.778,530880.27,1.51655
153.792,530924.96,1.47345
153.8055,530968.05,1.44695
153.819,531011.14,1.43645
153.833,531055.83,1.51335
153.8465,531098.92,1.7766
153.86,531142.01,2.5025
153.874,531186.69,3.35955
153.8875,531229.79,4.1497
153.901,531272.88,4.95335
153.915,531317.56,5.7767
153.9285,531360.65,6.6873
153.942,531403.74,7.2875
153.956,531448.43,7.98145
153.9695,531491.52,8.7639
153.983,531534.61,9.55265
153.997,531579.3,10.38125
154.0105,531622.39,11.18025
154.024,531665.48,11.99655
154.038,531710.17,12.794
154.052,531754.86,13.53745
154.0655,531797.95,14.5957
154.079,531841.04,15.0745
154.093,531885.72,16.3763
154.1065,531928.81,16.91735
154.12,531971.91,17.22635
154.134,532016.59,17.05945
154.1475,532059.68,16.97195
154.161,532102.77,16.978
154.175,532147.46,16.69545
154.1885,532190.55,16.3814
154.202,532233.64,15.87495
154.216,532278.33,15.6039
154.2295,532321.42,15.03765
154.243,532364.51,14.8809
154.257,532409.2,14.63155
154.2705,532452.29,14.4208
154.284,532495.38,14.26895
154.298,532540.07,14.1762
154.312,532584.75,14.213
154.3255,532627.84,14.0062
154.339,532670.93,13.49255
154.353,532715.62,13.43505
154.3665,532758.71,12.54075
154.38,532801.8,12.367
154.394,532846.49,12.34585
154.4075,532889.58,12.26875
154.421,532932.67,12.05755
154.435,532977.36,11.754
154.4485,533020.45,11.6537
154.462,533063.54,11.54265
154.519,533245.48,11.59785
154.5345,533294.95,11.681
154.55,533344.43,11.97905
154.566,533395.5,11.8105
154.5815,533444.97,11.7623
154.597,533494.45,11.63075
154.613,533545.52,11.42125
154.6285,533594.99,11.12005
154.644,533644.47,10.72535
154.66,533695.54,10.6218
154.6755,533745.01,10.5013
154.691,533794.49,10.45205
154.707,533845.56,10.4861
154.7225,533895.03,10.4245
154.738,533944.51,10.37105
154.754,533995.58,10.2747
154.7695,534045.05,10.35825
154.785,534094.53,10.49645
154.801,534145.6,10.4481
154.8165,534195.07,10.47095
154.832,534244.55,10.39215
154.848,534295.62,10.39765
154.8635,534345.09,10.43915
154.879,534394.57,10.44785
154.8945,534444.04,10.6744
154.91,534493.52,10.74635
154.926,534544.59,10.8892
154.9415,534594.06,11.02075
154.957,534643.54,11.1551
154.973,534694.61,11.1938
154.9885,534744.08,11.4906
155.004,534793.56,11.75305
155.02,534844.63,11.87135
155.0355,534894.1,11.9675
155.051,534943.58,11.8852
155.067,534994.65,11.95215
155.0825,535044.12,11.7689
155.098,535093.6,11.64035
155.114,535144.67,11.7609
155.1295,535194.14,11.6148
155.145,535243.62,11.82885
155.161,535294.69,11.9332
155.1765,535344.16,12.06425
155.192,535393.64,12.2423
155.208,535444.71,12.1428
155.2235,535494.18,12.27235
155.239,535543.66,12.43735
155.255,535594.73,12.54745
155.2705,535644.2,12.61805
155.286,535693.68,12.8092
155.3075,535762.3,12.67965
155.323,535811.78,12.6063
155.339,535862.85,12.544
155.3545,535912.32,12.56545
155.37,535961.8,12.6553
155.386,536012.87,12.71105
155.4015,536062.34,12.74295
155.417,536111.82,12.90005
155.433,536162.89,12.9411
155.4485,536212.36,13.24095
155.464,536261.84,13.22725
155.48,536312.91,13.2841
155.4955,536362.38,13.1983
155.511,536411.86,13.1333
155.527,536462.93,13.0901
155.5425,536512.4,13.0356
155.558,536561.88,12.9555
155.574,536612.95,12.8579
155.5895,536662.42,12.8794
155.605,536711.9,12.8575
155.621,536762.97,13.1879
155.6365,536812.44,13.20715
155.652,536861.92,13.2695
155.668,536912.99,13.40145
155.6835,536962.46,13.54185
155.699,537011.94,13.68305
155.715,537063.01,13.86145
155.7305,537112.48,13.9402
155.746,537161.96,14.0437
155.762,537213.03,14.17685
155.7775,537262.5,14.2247
155.793,537311.98,14.12335
155.809,537363.05,14.17655
155.8245,537412.52,14.15935
155.84,537462,14.0547
155.8555,537511.47,13.99385
155.871,537560.95,13.934
155.887,537612.02,14.10015
155.9025,537661.49,14.09465
155.918,537710.97,13.8219
155.934,537762.04,13.38615
155.9495,537811.51,13.336
155.965,537860.99,13.34125
155.981,537912.06,13.43675
155.9965,537961.53,13.3708
