# DESCRIPTION:
# Reference: Gkinis, Vasileios; Vinther, Bo Møllesøe; Popp, Trevor J; et al. (2021): A 120,000-year long climate record from a NW-Greenland deep ice core at ultra-high resolution. Scientific Data, 8, 141, https://doi.org/10.1038/s41597-021-00916-9.
# Data from: https://doi.org/10.1594/PANGAEA.925552. Accessed 07 Jan 2023.
# Comment: Several variables from the original dataset are not included here.
# Comment: Ages for 60.20567 ka b2k and earlier have been added using the age model from Rasmussen et al., 2013: https://doi.org/10.5194/cp-9-2713-2013, data accessed from https://www.iceandclimate.nbi.ku.dk/data/.

Depth ice/snow [m],Age [ka b2k] (GICC05),δ18O H2O [‰ SMOW],δD H2O [‰ SMOW]
1902.7,53.34377,-38.069,-297.71
1902.75,53.34923,-37.573,-293.96
1902.8,53.35406,-39.745,-311.99
1902.85,53.35827,-39.276,-308.43
1902.9,53.36248,-38.63,-302.25
1902.95,53.36674,-37.966,-297.05
1903,53.37156,-39.115,-306.65
1903.05,53.37733,-37.905,-297.43
1903.1,53.38163,-38.909,-304.48
1903.15,53.38552,-41.019,-321.17
1903.2,53.39018,-40.748,-318.98
1903.25,53.39457,-40.652,-318.65
1903.3,53.39913,-40.129,-314.05
1903.35,53.40361,-38.752,-301.47
1903.4,53.4084,-41.068,-321.94
1903.45,53.413,-39.179,-306.76
1903.5,53.41736,-39.562,-311.26
1903.55,53.42207,-39.305,-307.08
1903.6,53.42694,-39.995,-314.71
1903.65,53.43205,-39.596,-309.5
1903.7,53.43656,-37.224,-291.18
1903.75,53.44162,-38.162,-299.57
1903.8,53.44584,-37.222,-290.91
1903.85,53.45034,-38.27,-299.7
1903.9,53.4552,-38.269,-298.78
1903.95,53.45974,-37.166,-289.88
1904,53.46457,-37.973,-297.97
1904.05,53.47032,-39.127,-305.83
1904.1,53.47497,-38.133,-297.84
1904.15,53.47971,-37.096,-290.56
1904.2,53.48512,-39.208,-307.84
1904.25,53.49005,-38.564,-301.61
1904.3,53.49468,-38.144,-297.76
1904.35,53.4993,-38.87,-303.93
1904.4,53.50538,-39.437,-308.83
1904.45,53.51041,-38.455,-302.24
1904.5,53.51547,-39.938,-312.83
1904.55,53.52087,-37.608,-295.55
1904.6,53.52599,-37.858,-296.13
1904.65,53.53085,-39.175,-305.43
1904.7,53.53544,-38.601,-301.19
1904.75,53.53917,-36.562,-285.56
1904.8,53.54415,-37.328,-291.83
1904.85,53.54829,-38.885,-303.6
1904.9,53.55327,-39.331,-307.08
1904.95,53.55793,-37.262,-290.65
1905,53.56243,-37.648,-294.88
1905.05,53.56691,-38.906,-304.76
1905.1,53.57213,-38.487,-301.9
1905.15,53.57605,-39.866,-312.17
1905.2,53.58111,-39.026,-303.94
1905.25,53.58573,-37.585,-294.2
1905.3,53.58986,-39.365,-308.77
1905.35,53.59524,-38.791,-302.43
1905.4,53.60008,-39.274,-306.84
1905.45,53.60405,-38.778,-304.92
1905.5,53.60851,-37.884,-297.77
1905.55,53.61277,-38.192,-299.22
1905.6,53.61774,-37.348,-292.21
1905.65,53.62301,-38.923,-304.68
1905.7,53.6274,-37.859,-296.39
1905.75,53.6317,-38.721,-303.02
1905.8,53.63712,-39.133,-305.94
1905.85,53.64173,-38.921,-305.69
1905.9,53.6465,-39.941,-313.2
1905.95,53.65137,-40.007,-313.86
1906,53.65595,-39.839,-313
1906.05,53.66018,-38.672,-300.74
1906.1,53.66591,-40.349,-316.51
1906.15,53.67059,-37.066,-288.5
1906.2,53.67516,-37.69,-294.26
1906.25,53.67911,-37.542,-293.71
1906.3,53.68426,-38.786,-304.21
1906.35,53.68946,-39.58,-309.25
1906.4,53.69461,-42.324,-332.26
1906.45,53.69829,-38.971,-305.04
1906.5,53.70312,-38.041,-298.5
1906.55,53.70714,-37.34,-290.95
1906.6,53.71252,-40.743,-318.3
1906.65,53.71822,-40.452,-316.2
1906.7,53.72317,-38.322,-298.76
1906.75,53.72727,-38.936,-304.2
1906.8,53.73166,-38.623,-303.66
1906.85,53.73635,-37.901,-296.95
1906.9,53.7415,-38.544,-302.26
1906.95,53.74628,-38.22,-299.97
1907,53.75069,-38.093,-297.58
1907.05,53.75484,-39.052,-306.76
1907.1,53.75913,-37.885,-297.4
1907.15,53.76395,-36.454,-285.08
1907.2,53.76796,-38.074,-297.93
1907.25,53.77297,-39.17,-308.24
1907.3,53.77752,-37.279,-291.86
1907.35,53.78139,-37.427,-292.69
1907.4,53.78589,-38.011,-296.87
1907.45,53.79198,-38.426,-299.25
1907.5,53.79711,-39.596,-309.55
1907.55,53.80205,-36.916,-288.21
1907.6,53.80621,-39.037,-305.55
1907.65,53.81079,-38.963,-304.89
1907.7,53.815,-39.08,-305.74
1907.75,53.82001,-38.541,-301.99
1907.8,53.82404,-37.665,-294.32
1907.85,53.82873,-37.859,-297.12
1907.9,53.83293,-36.769,-286.76
1907.95,53.83734,-37.66,-295.04
1908,53.84211,-36.982,-290.69
1908.05,53.84666,-37.762,-296.44
1908.1,53.85139,-37.225,-291.04
1908.15,53.85639,-38.104,-298.03
1908.2,53.86091,-38.536,-301.96
1908.25,53.86514,-35.862,-279.3
1908.3,53.86974,-38.486,-301.06
1908.35,53.87412,-36.279,-283.53
1908.4,53.87816,-36.186,-282.33
1908.45,53.88252,-37.848,-297.42
1908.5,53.88708,-38.226,-299.2
1908.55,53.89201,-37.472,-292.31
1908.6,53.89617,-37.647,-294.24
1908.65,53.90044,-36.625,-285.9
1908.7,53.90537,-36.623,-285.52
1908.75,53.91063,-38.698,-302.91
1908.8,53.91573,-38.314,-299.53
1908.85,53.92074,-39.541,-309.4
1908.9,53.92604,-37.717,-296.24
1908.95,53.93061,-37.944,-296.97
1909,53.93543,-38.128,-298.4
1909.05,53.93987,-38.174,-299.59
1909.1,53.94551,-38.531,-300.9
1909.15,53.95089,-39.468,-308.53
1909.2,53.95689,-38.993,-303.9
1909.25,53.96225,-39.208,-306.14
1909.3,53.96811,-41.745,-325.72
1909.35,53.97285,-41.42,-322.88
1909.4,53.97826,-41.722,-326.13
1909.45,53.98391,-42.468,-329.98
1909.5,53.98895,-44.402,-345.64
1909.55,53.99439,-40.526,-314.83
1909.6,54.00092,-38.492,-297.44
1909.65,54.00764,-40.353,-313.73
1909.7,54.0141,-41.091,-319.68
1909.75,54.01997,-40.655,-316.1
1909.8,54.02575,-40.529,-315.86
1909.85,54.03049,-39.982,-312.01
1909.9,54.03527,-38.594,-302.26
1909.95,54.03933,-39.003,-305.1
1910,54.04357,-38.393,-300.7
1910.05,54.04865,-37.995,-296.64
1910.1,54.05324,-36.987,-289.07
1910.15,54.05707,-38.531,-301.01
1910.2,54.06117,-38.596,-302.52
1910.25,54.06579,-37.523,-292.79
1910.3,54.07054,-37.784,-295.3
1910.35,54.07438,-39.185,-305.57
1910.4,54.07864,-38.276,-298.97
1910.45,54.08358,-39.059,-305.14
1910.5,54.08845,-39.006,-305.89
1910.55,54.09286,-37.878,-295.37
1910.6,54.09855,-38.596,-300.55
1910.65,54.10306,-37.637,-293.13
1910.7,54.10788,-38.705,-302.03
1910.75,54.11309,-38.407,-300.09
1910.8,54.11832,-38.185,-298.07
1910.85,54.12432,-38.547,-301.64
1910.9,54.12926,-36.454,-285.38
1910.95,54.13369,-38.372,-301.42
1911,54.1386,-36.872,-289.26
1911.05,54.14421,-37.136,-291.31
1911.1,54.14843,-37.386,-292.97
1911.15,54.15314,-38.935,-305.09
1911.2,54.15729,-39.698,-311.7
1911.25,54.1618,-43.308,-339.6
1911.3,54.16808,-42.686,-332.52
1911.35,54.17295,-38.107,-297.69
1911.4,54.17679,-37.114,-289.83
1911.45,54.1807,-38.87,-304.63
1911.5,54.18413,-37.331,-292.5
1911.55,54.18766,-42.192,-327.32
1911.6,54.19091,-36.45,-285.87
1911.65,54.19467,-36.166,-284.01
1911.7,54.19875,-38.137,-299.66
1911.75,54.203,-38.733,-304.64
1911.8,54.20695,-38.341,-299.2
1911.85,54.21167,-41.695,-325.84
1911.9,54.21637,-39.864,-310.27
1911.95,54.22049,-40.984,-319.19
1912,54.2259,-43.638,-340.04
1912.05,54.23251,-44.504,-346.58
1912.1,54.23909,-36.582,-287.19
1912.15,54.24598,-44.881,-349.69
1912.2,54.25247,-42.439,-330.28
1912.25,54.25954,-44.325,-345.03
1912.3,54.26567,-44.131,-343.28
1912.35,54.27202,-42.617,-331.84
1912.4,54.27965,-42.669,-332.75
1912.45,54.28556,-45.03,-350.35
1912.5,54.29313,-44.148,-343.56
1912.55,54.30056,-44.262,-345.13
1912.6,54.30785,-41.277,-320.48
1912.65,54.31439,-42.654,-332.1
1912.7,54.32058,-43.183,-335.02
1912.75,54.32723,-42.162,-325.92
1912.8,54.33354,-42.231,-328.01
1912.85,54.33957,-42.313,-328.11
1912.9,54.34611,-43.929,-341.73
1912.95,54.3529,-43.583,-338.28
1913,54.35878,-42.656,-331.67
1913.05,54.36557,-41.597,-323.52
1913.1,54.37263,-42.751,-332.35
1913.15,54.37909,-44.875,-349.42
1913.2,54.38681,-43.872,-340.94
1913.25,54.39512,-42.851,-332.98
1913.3,54.40204,-43.272,-334.88
1913.35,54.40918,-44.876,-348.04
1913.4,54.4164,-42.61,-330.59
1913.45,54.42437,-41.97,-325.52
1913.5,54.43108,-41.91,-326.71
1913.55,54.43889,-42.055,-328.19
1913.6,54.44736,-44.781,-348.94
1913.65,54.4554,-46.121,-359.58
1913.7,54.46286,-43.879,-342.87
1913.75,54.46992,-42.071,-326.75
1913.8,54.47789,-42.475,-330.38
1913.85,54.48559,-43.739,-340.93
1913.9,54.49257,-43.519,-339.25
1913.95,54.49966,-42.069,-328.41
1914,54.50829,-43.432,-339.34
1914.05,54.51726,-44.35,-344.92
1914.1,54.5262,-43.107,-336.06
1914.15,54.53436,-40.232,-313.63
1914.2,54.54129,-42.712,-332.52
1914.25,54.54881,-43.167,-336.97
1914.3,54.55641,-44.201,-345.09
1914.35,54.56455,-42.736,-333.51
1914.4,54.57202,-43.721,-341.23
1914.45,54.57893,-44.105,-344.19
1914.5,54.58554,-44.521,-346.61
1914.55,54.5931,-43.196,-338.23
1914.6,54.60161,-42.741,-333.2
1914.65,54.60937,-40.111,-312.48
1914.7,54.61572,-41.895,-325.3
1914.75,54.62239,-42.755,-333.54
1914.8,54.63056,-41.494,-323.24
1914.85,54.63956,-43.513,-338.35
1914.9,54.64718,-42.081,-327.42
1914.95,54.65521,-40.606,-315.44
1915,54.66162,-41.893,-326.02
1915.05,54.66971,-45.482,-354.85
1915.1,54.67702,-42.79,-333.02
1915.15,54.68468,-41.983,-327.15
1915.2,54.69225,-41.517,-323.03
1915.25,54.70099,-44.21,-343.96
1915.3,54.70883,-39.446,-306.4
1915.35,54.71721,-39.892,-311.03
1915.4,54.72595,-41.419,-322.33
1915.45,54.73363,-41.152,-320.63
1915.5,54.74171,-42.497,-330.4
1915.55,54.74953,-44.244,-345.34
1915.6,54.75708,-44.667,-348.08
1915.65,54.7657,-43.658,-340.36
1915.7,54.77309,-44.65,-347.45
1915.75,54.77963,-43.367,-336.98
1915.8,54.7851,-42.612,-330.88
1915.85,54.79193,-41.828,-325.69
1915.9,54.79962,-42.531,-331.07
1915.95,54.80625,-41.622,-323.87
1916,54.8137,-40.414,-314.39
1916.05,54.82074,-41.318,-321.61
1916.1,54.82723,-43.212,-337.44
1916.15,54.83448,-43.345,-338.04
1916.2,54.84169,-42.279,-329.43
1916.25,54.84823,-40.538,-314.61
1916.3,54.85585,-41.305,-321.67
1916.35,54.86257,-42.225,-328.79
1916.4,54.86944,-42.967,-334.13
1916.45,54.87696,-41.48,-322.99
1916.5,54.88402,-41.375,-323.16
1916.55,54.89043,-41.328,-322.23
1916.6,54.89666,-41.282,-321.29
1916.65,54.90278,-41.304,-321.28
1916.7,54.90738,-39.217,-305.74
1916.75,54.91191,-37.93,-297.32
1916.8,54.91731,-37.75,-295.25
1916.85,54.92282,-39.274,-307.49
1916.9,54.92889,-38.745,-303.87
1916.95,54.93456,-38.215,-300.26
1917,54.94021,-38.095,-299.69
1917.05,54.94563,-37.319,-292.39
1917.1,54.95073,-37.517,-294.72
1917.15,54.95558,-34.48,-270.11
1917.2,54.96027,-36.864,-288.91
1917.25,54.9655,-38.689,-304.29
1917.3,54.97059,-39.012,-305.68
1917.35,54.97527,-42.698,-333.98
1917.4,54.97959,-39.344,-309.15
1917.45,54.98437,-39.318,-308.75
1917.5,54.98904,-38.282,-300.26
1917.55,54.99355,-39.836,-312.14
1917.6,55.00025,-41.028,-323.11
1917.65,55.00753,-40.369,-315.98
1917.7,55.0153,-41.225,-321.41
1917.75,55.02246,-41.843,-326.94
1917.8,55.02993,-44.578,-347.8
1917.85,55.03723,-40.973,-320.71
1917.9,55.04576,-42.191,-328.91
1917.95,55.05313,-43.325,-339.08
1918,55.0619,-43.285,-337.08
1918.05,55.07257,-41.989,-326.21
1918.1,55.08249,-43.031,-334.26
1918.15,55.09127,-43.861,-342.37
1918.2,55.10069,-41.581,-324.62
1918.25,55.10926,-41.978,-327.72
1918.3,55.1185,-42.728,-334.29
1918.35,55.12756,-42.551,-331.9
1918.4,55.13652,-40.399,-314.96
1918.45,55.14724,-40.197,-312.68
1918.5,55.15724,-41.392,-321.36
1918.55,55.1661,-41.65,-324.4
1918.6,55.17409,-42.97,-334.53
1918.65,55.18336,-43.214,-337.73
1918.7,55.1918,-42.184,-328.7
1918.75,55.20049,-42.272,-329.71
1918.8,55.20898,-41.112,-319.66
1918.85,55.22033,-41.765,-325.21
1918.9,55.22999,-39.659,-308.7
1918.95,55.23894,-43.066,-336.01
1919,55.24782,-41.945,-327.97
1919.05,55.25681,-41.286,-321.42
1919.1,55.26742,-42.587,-331.5
1919.15,55.27692,-43.033,-334.89
1919.2,55.28586,-42.635,-332.81
1919.25,55.29571,-43.199,-335.65
1919.3,55.30392,-44.943,-350.44
1919.35,55.31248,-44.509,-346.86
1919.4,55.32042,-40.731,-317.57
1919.45,55.32826,-41.873,-327.5
1919.5,55.33631,-41.537,-323.97
1919.55,55.34619,-43.153,-335.73
1919.6,55.35514,-41.806,-326.37
1919.65,55.3666,-42.588,-332.96
1919.7,55.3755,-42.959,-334.13
1919.75,55.38451,-42.845,-334.66
1919.8,55.39327,-42.884,-334.51
1919.85,55.40034,-41.526,-324.76
1919.9,55.40707,-40.86,-317.21
1919.95,55.41342,-42.295,-328.68
1920,55.42062,-41.429,-324.67
1920.05,55.42728,-40.737,-318.18
1920.1,55.43378,-40.245,-312.86
1920.15,55.43883,-41.8,-327.36
1920.2,55.44484,-39.853,-312.79
1920.25,55.44972,-38.08,-299.7
1920.3,55.45569,-37.607,-295.56
1920.35,55.46179,-37.463,-292.21
1920.4,55.46711,-38.882,-305.19
1920.45,55.47305,-39.554,-309.71
1920.5,55.47839,-42.088,-331.11
1920.55,55.4851,-37.436,-293.4
1920.6,55.4909,-38.233,-302.22
1920.65,55.49675,-38.713,-303.94
1920.7,55.50316,-36.97,-289.66
1920.75,55.50987,-39.434,-310.08
1920.8,55.51487,-39.562,-311.41
1920.85,55.5211,-38.582,-302.95
1920.9,55.52691,-39.618,-311.55
1920.95,55.53184,-39.321,-307.95
1921,55.53779,-38.23,-300.57
1921.05,55.54382,-39.199,-307.33
1921.1,55.54981,-40.951,-321.28
1921.15,55.55416,-39.182,-307
1921.2,55.55923,-38.502,-303.44
1921.25,55.56453,-38.756,-304.98
1921.3,55.56971,-39.165,-307.08
1921.35,55.57666,-38.625,-302.09
1921.4,55.58362,-40.365,-317.26
1921.45,55.5903,-38.378,-301.32
1921.5,55.59622,-39.047,-306.95
1921.55,55.60168,-39.979,-311.81
1921.6,55.60764,-39.497,-308.01
1921.65,55.61349,-37.702,-294.47
1921.7,55.6185,-40.159,-315.36
1921.75,55.62384,-39.963,-314.61
1921.8,55.62915,-38.15,-299.41
1921.85,55.63391,-38.933,-305.81
1921.9,55.63892,-38.466,-300.44
1921.95,55.64346,-39.74,-311.89
1922,55.64777,-38.726,-303.21
1922.05,55.65278,-38.439,-302.19
1922.1,55.65665,-39.478,-310.95
1922.15,55.66167,-39.358,-309.53
1922.2,55.66759,-39.487,-309.05
1922.25,55.6726,-37.505,-294.72
1922.3,55.67748,-38.113,-298.71
1922.35,55.68194,-38.426,-301.38
1922.4,55.68795,-38.356,-300.53
1922.45,55.69308,-38.375,-300.65
1922.5,55.69842,-38.502,-302.41
1922.55,55.70309,-38.254,-301.65
1922.6,55.70824,-37.715,-296.3
1922.65,55.71409,-37.989,-298.42
1922.7,55.71877,-36.76,-288.88
1922.75,55.72366,-36.517,-288.8
1922.8,55.72905,-36.369,-286.27
1922.85,55.73405,-37.142,-291.72
1922.9,55.73884,-38.31,-300.98
1922.95,55.74603,-37.605,-295.68
1923,55.75159,-38.313,-301.88
1923.05,55.75768,-37.059,-290.74
1923.1,55.7637,-39.962,-313.14
1923.15,55.77146,-39.404,-308.89
1923.2,55.77948,-39.858,-314.45
1923.25,55.7878,-39.437,-308.12
1923.3,55.79557,-41.423,-323.32
1923.35,55.80161,-42.133,-328.48
1923.4,55.80958,-41.313,-321.41
1923.45,55.81782,-41.627,-324.11
1923.5,55.82555,-41.298,-321.13
1923.55,55.83233,-42.922,-336.06
1923.6,55.8397,-40.865,-319
1923.65,55.84793,-39.866,-309.68
1923.7,55.85678,-40.358,-313.9
1923.75,55.86547,-42.283,-329.33
1923.8,55.87345,-41.521,-323.48
1923.85,55.88225,-41.465,-324.21
1923.9,55.89108,-42.208,-330.16
1923.95,55.90135,-43.875,-343.08
1924,55.90941,-43.939,-343.84
1924.05,55.91756,-42.024,-327.92
1924.1,55.92682,-41.317,-322.54
1924.15,55.93629,-41.152,-320.7
1924.2,55.94437,-43.421,-337.83
1924.25,55.95273,-42.386,-330.89
1924.3,55.96124,-41.523,-323.15
1924.35,55.96994,-42.121,-327.65
1924.4,55.97781,-42.999,-335.46
1924.45,55.98681,-43.824,-341.6
1924.5,55.99523,-41.516,-325.25
1924.55,56.00305,-41.074,-321.14
1924.6,56.01194,-42.667,-333.07
1924.65,56.02031,-42.199,-329.45
1924.7,56.02803,-42.092,-327.62
1924.75,56.03749,-41.391,-322.76
1924.8,56.04535,-41.907,-327.34
1924.85,56.05388,-40.885,-318.72
1924.9,56.06266,-40.234,-313.13
1924.95,56.07091,-43.456,-339.32
1925,56.07892,-42.574,-332.91
1925.05,56.08633,-42.709,-332.55
1925.1,56.09449,-44.462,-347.31
1925.15,56.10434,-42.71,-333.6
1925.2,56.11362,-42.087,-328.12
1925.25,56.12346,-40.363,-313.95
1925.3,56.13186,-42.484,-332.12
1925.35,56.13998,-42.364,-331.42
1925.4,56.14857,-44.847,-350.46
1925.45,56.15582,-44.164,-346.51
1925.5,56.16328,-42.588,-333.28
1925.55,56.17222,-41.555,-324.89
1925.6,56.17914,-42.155,-328.29
1925.65,56.18813,-44.418,-347.33
1925.7,56.19716,-41.743,-325.88
1925.75,56.2064,-41.648,-325.68
1925.8,56.2147,-42.13,-329.54
1925.85,56.22333,-42.44,-332.18
1925.9,56.23298,-40.974,-319.59
1925.95,56.23977,-39.593,-308.27
1926,56.24882,-40.785,-319
1926.05,56.2556,-43.814,-342.31
1926.1,56.26383,-41.092,-320.32
1926.15,56.27287,-41.474,-323.36
1926.2,56.28094,-41.212,-320.89
1926.25,56.28774,-44.299,-345.42
1926.3,56.29484,-44.463,-347.73
1926.35,56.30393,-41.1,-319.65
1926.4,56.31057,-43.048,-334.22
1926.45,56.31791,-42.523,-331.05
1926.5,56.32742,-42.887,-334.03
1926.55,56.33691,-41.716,-324.1
1926.6,56.34734,-42.356,-329.29
1926.65,56.35459,-42.47,-330.84
1926.7,56.36326,-41.105,-320.06
1926.75,56.37132,-40.804,-317.54
1926.8,56.37828,-41.526,-324.49
1926.85,56.38666,-41.742,-326.5
1926.9,56.39494,-40.632,-316.11
1926.95,56.40138,-42.836,-334.81
1927,56.40903,-41.089,-320.96
1927.05,56.4171,-41.583,-323.78
1927.1,56.42438,-42.324,-329.44
1927.15,56.43133,-41.649,-325.67
1927.2,56.43911,-40.948,-318.64
1927.25,56.44518,-42.451,-329.5
1927.3,56.45179,-43.396,-337.71
1927.35,56.45772,-42.799,-334.03
1927.4,56.46549,-43.352,-337.85
1927.45,56.47295,-44.362,-346.01
1927.5,56.48022,-42.074,-328.21
1927.55,56.48804,-41.462,-322.91
1927.6,56.496,-41.88,-326.27
1927.65,56.50315,-41.957,-326.85
1927.7,56.51029,-40.215,-313.26
1927.75,56.51725,-39.996,-312.78
1927.8,56.52467,-42.049,-328.28
1927.85,56.53199,-40.813,-318.74
1927.9,56.53879,-39.097,-305.11
1927.95,56.54461,-41.488,-323.88
1928,56.55139,-40.845,-319.56
1928.05,56.55818,-40.359,-316.33
1928.1,56.56469,-41.769,-326.56
1928.15,56.57125,-41.459,-323.11
1928.2,56.57752,-41.053,-320.12
1928.25,56.58403,-41.939,-328.17
1928.3,56.5908,-40.032,-313.04
1928.35,56.59617,-39.246,-306.26
1928.4,56.60361,-41.545,-326.09
1928.45,56.61122,-40.132,-313.87
1928.5,56.6178,-41.417,-324.48
1928.55,56.62368,-40.837,-319.76
1928.6,56.63176,-41.405,-324.21
1928.65,56.63844,-39.349,-307.66
1928.7,56.64544,-40.027,-313.11
1928.75,56.65144,-41.203,-323.31
1928.8,56.65678,-40.963,-321.29
1928.85,56.66157,-40.843,-320.34
1928.9,56.66655,-38.639,-302.25
1928.95,56.67266,-39.714,-310.75
1929,56.67887,-37.769,-294.88
1929.05,56.68397,-38.805,-305.93
1929.1,56.68964,-40.537,-318.23
1929.15,56.69523,-39.742,-312.04
1929.2,56.70087,-40.428,-318.02
1929.25,56.70626,-39.79,-312.78
1929.3,56.71243,-40.467,-317.51
1929.35,56.71875,-39.737,-312.7
1929.4,56.72552,-40.732,-320.49
1929.45,56.7305,-39.845,-311.79
1929.5,56.73668,-40.32,-314.51
1929.55,56.74235,-40.408,-316.19
1929.6,56.74803,-40.089,-311.88
1929.65,56.75374,-40.331,-314.01
1929.7,56.75929,-40.832,-319.51
1929.75,56.76563,-40.865,-319.45
1929.8,56.77127,-41.185,-321.88
1929.85,56.77629,-41.819,-327.68
1929.9,56.78168,-41.157,-320.85
1929.95,56.78631,-39.565,-308.82
1930,56.79283,-39.864,-312.98
1930.05,56.79881,-38.725,-302.23
1930.1,56.80456,-39.707,-310.12
1930.15,56.81107,-37.615,-293.56
1930.2,56.81697,-39.07,-304.49
1930.25,56.82388,-40.154,-313.47
1930.3,56.83032,-38.781,-302.26
1930.35,56.83734,-40.623,-317.68
1930.4,56.84367,-39.676,-308.47
1930.45,56.85109,-40.722,-318.2
1930.5,56.85705,-39.953,-310.95
1930.55,56.86263,-41.928,-327.26
1930.6,56.8685,-39.187,-304.26
1930.65,56.87546,-35.709,-277.48
1930.7,56.88172,-40.703,-317.6
1930.75,56.88715,-41.126,-320.27
1930.8,56.89481,-39.593,-308.46
1930.85,56.90093,-39.934,-310.29
1930.9,56.90675,-40,-311.07
1930.95,56.91242,-39.009,-304.87
1931,56.9183,-39.14,-305.66
1931.05,56.92529,-40.26,-314.01
1931.1,56.93238,-39.612,-308.39
1931.15,56.93912,-40.364,-314.13
1931.2,56.94536,-38.9,-302.93
1931.25,56.95082,-38.062,-297.37
1931.3,56.95694,-39.734,-310.37
1931.35,56.96315,-37.561,-292.64
1931.4,56.96992,-39.812,-309.69
1931.45,56.97654,-41.109,-320.55
1931.5,56.983,-41.819,-328.49
1931.55,56.98867,-41.093,-322.05
1931.6,56.99502,-39.586,-308.71
1931.65,57.00174,-39.447,-307.13
1931.7,57.00822,-40.21,-311.52
1931.75,57.01399,-40.667,-316.98
1931.8,57.02075,-39.399,-306.94
1931.85,57.02677,-39.845,-312.4
1931.9,57.03405,-39.213,-306.5
1931.95,57.04001,-39.018,-303.25
1932,57.04631,-40.562,-317.47
1932.05,57.05247,-40.493,-317.61
1932.1,57.05899,-41.143,-321.33
1932.15,57.06558,-40.7,-317.38
1932.2,57.072,-42.306,-331.37
1932.25,57.07777,-42.036,-329.11
1932.3,57.08265,-40.22,-314.36
1932.35,57.08828,-40.057,-313.23
1932.4,57.09473,-40.794,-318.71
1932.45,57.10054,-39.051,-304.21
1932.5,57.10585,-41.869,-328
1932.55,57.11187,-40.182,-314.43
1932.6,57.11812,-39.111,-305.22
1932.65,57.12347,-40.525,-317.25
1932.7,57.12944,-39.527,-308.59
1932.75,57.13553,-39.669,-309.08
1932.8,57.1418,-40.603,-317.88
1932.85,57.14874,-41.093,-321.41
1932.9,57.15537,-40.682,-318.79
1932.95,57.16257,-40.709,-319.3
1933,57.16965,-39.748,-310.4
1933.05,57.17664,-40.711,-319.16
1933.1,57.18338,-39.24,-307.43
1933.15,57.18859,-39.544,-309.05
1933.2,57.19432,-40.088,-313.4
1933.25,57.20104,-39.971,-313.48
1933.3,57.20819,-39.693,-311.16
1933.35,57.21423,-41.352,-323.46
1933.4,57.22144,-39.801,-310.76
1933.45,57.22775,-39.999,-312.93
1933.5,57.23407,-40.293,-315.66
1933.55,57.24011,-40.641,-318.59
1933.6,57.24588,-38.025,-296.87
1933.65,57.25223,-39.208,-306.03
1933.7,57.25798,-40.101,-311.86
1933.75,57.2641,-40.786,-317.44
1933.8,57.2706,-39.378,-307.47
1933.85,57.27686,-39.573,-310.14
1933.9,57.28431,-40.967,-322.53
1933.95,57.29029,-38.46,-300.45
1934,57.29687,-38.989,-305.03
1934.05,57.30378,-39.217,-307.33
1934.1,57.3096,-39.78,-311.33
1934.15,57.31643,-40.001,-312.46
1934.2,57.3226,-40.023,-311.89
1934.25,57.32986,-39.86,-311.97
1934.3,57.33674,-39.492,-307.47
1934.35,57.34316,-39.881,-312.61
1934.4,57.3489,-39.706,-310.32
1934.45,57.35557,-41.16,-323.22
1934.5,57.36239,-39.545,-308.16
1934.55,57.36825,-39.305,-307.95
1934.6,57.37404,-39.441,-308.48
1934.65,57.38088,-39.744,-311.82
1934.7,57.38764,-39.45,-308.68
1934.75,57.39378,-41.11,-322.43
1934.8,57.40122,-40.306,-314.27
1934.85,57.40823,-39.394,-306.04
1934.9,57.41445,-37.197,-288.94
1934.95,57.4203,-39.313,-306.57
1935,57.42658,-39.17,-305.94
1935.05,57.43272,-39.06,-305.41
1935.1,57.43969,-40.158,-313.77
1935.15,57.44622,-39.569,-309.4
1935.2,57.45182,-39.271,-307.58
1935.25,57.45791,-38.447,-299.81
1935.3,57.46461,-39.065,-305.11
1935.35,57.47039,-40.258,-316.2
1935.4,57.47649,-39.937,-312.2
1935.45,57.48282,-39.295,-307.49
1935.5,57.48894,-40.239,-315.06
1935.55,57.49549,-38.874,-303.13
1935.6,57.50153,-39.726,-313.01
1935.65,57.50837,-39.33,-307.14
1935.7,57.5151,-37.868,-294.54
1935.75,57.52076,-39.25,-306.63
1935.8,57.52728,-39.312,-306.76
1935.85,57.53319,-38.96,-303.36
1935.9,57.54091,-38.173,-297.63
1935.95,57.54704,-39.921,-311.82
1936,57.55302,-39.589,-309.47
1936.05,57.55931,-41.896,-328.74
1936.1,57.56697,-40.66,-317.32
1936.15,57.57212,-41.325,-322.7
1936.2,57.57853,-40.379,-315.65
1936.25,57.5836,-39.161,-306.94
1936.3,57.59044,-36.641,-285.96
1936.35,57.59549,-39.307,-306.72
1936.4,57.60079,-39.26,-306.84
