# DESCRIPTION:
# Reference: Barker, Stephen (2021): Planktic foraminiferal and Ice Rafted Debris (IRD) counts from ODP Site 983. PANGAEA, https://doi.org/10.1594/PANGAEA.929721
# Data from: https://doi.org/10.1594/PANGAEA.929721. Accessed 29 Oct 2022.
# Comment: Data was not modified in any way.

Depth [m] (MCD_TOP),Age [ka BP] (U1385 age),N. pachyderma s [%],IRD [#/g]
128.34,1056.58048,85.12586,267.9506
128.36,1056.685,89.03226,91.51355
128.38,1056.78952,95.09044,1519.50254
128.4,1056.89405,95.02982,64.93754
128.42,1056.99857,93.19066,70.52023
128.45,1057.15536,88.81988,45.10572
128.47,1057.25988,86.45161,38.01478
128.49,1057.36441,94.09938,19.09999
128.51,1057.46893,95.76271,32.77712
128.53,1057.57345,91.8239,37.58515
128.55,1057.67798,96.68246,21.75391
128.57,1057.7825,94.75309,24.67549
128.59,1057.88702,96.32768,23.321
128.61,1057.99155,95.36785,8.75034
128.63,1058.09607,93.52332,7.12774
128.65,1058.2006,92.01774,2.15054
128.67,1058.30512,90.90909,10.47292
128.69,1058.40964,92.62295,0
128.71,1058.51417,94.87179,3.401
128.73,1058.61869,97.01493,0
128.75,1058.72321,95.56452,4.96201
128.77,1058.82774,92.58427,5.4757
128.79,1058.93226,91.18541,0
128.81,1059.03679,92.6009,0
128.83,1059.14131,92.66917,10.5194
128.85,1059.24583,91.89189,0
128.87,1059.35036,90.09709,21.34519
128.89,1059.45488,89.63532,180.64808
128.91,1059.55941,88.55586,313.95634
128.93,1059.66393,84.49367,94.33731
128.95,1059.76845,94.67742,47.34603
128.97,1059.87298,94.35337,28.62254
128.99,1059.9775,92.42054,0
129.01,1060.08202,88.26087,0
129.03,1060.18655,94.60094,17.16124
129.05,1060.29107,94.82201,8.24317
129.07,1060.3956,91.88641,6.73047
129.09,1060.50012,88.47118,0
129.11,1060.60464,90.20173,0
129.13,1060.70917,81.98758,0
129.15,1060.81369,85.21127,0
129.17,1060.91821,88.66397,0
129.19,1061.02274,90.06342,0
129.21,1061.12726,89.37198,0
129.23,1061.23179,85.10029,0
129.25,1061.33631,83.125,0
129.27,1061.44083,80.35264,3.45871
129.29,1061.54536,87.8553,0
129.31,1061.64988,88.1068,0
129.33,1061.75441,85.41667,0
129.35,1061.85893,88.21839,0
129.37,1061.96345,86.14458,0
129.39,1062.06798,88.41463,0
129.41,1062.1725,88.0814,0
129.43,1062.27702,86.51316,0
129.45,1062.38155,78.83959,0
129.47,1062.48607,81.08108,0
129.49,1062.5906,77.28086,0
129.51,1062.69512,81.42857,0
129.53,1062.79964,82.70142,0
129.55,1062.90417,85.95642,0
129.57,1063.00869,83.83562,0
129.59,1063.11321,84.04762,0
129.61,1063.21774,82.7027,0
129.63,1063.32226,84.55446,0
129.65,1063.42679,86.36364,0
129.67,1063.53131,87.15278,0
129.69,1063.63583,85.94705,0
129.71,1063.74036,85.60606,0
129.73,1063.84488,88.79121,0
129.75,1063.94941,89.2562,0
129.77,1064.05393,85.57377,0
129.79,1064.15845,82.85714,0
129.81,1064.26298,87.67967,0
129.83,1064.3675,88.31169,0
129.85,1064.47202,82.57919,0
129.87,1064.57655,85,0
129.89,1064.68107,85.98726,0
129.91,1064.7856,84.26396,0
129.93,1064.89012,81.43133,0
129.95,1064.99464,85.82474,0
129.97,1065.09917,84.66077,0
129.99,1065.20369,86.14865,0
130.01,1065.30821,85.87786,0
130.03,1065.41274,85.28897,13.72066
130.05,1065.51726,80.2974,0
130.07,1065.62179,85.04854,0
130.09,1065.72631,85.20833,0
130.11,1065.83083,80.98039,0
130.13,1065.93536,84.65116,0
130.15,1066.03988,84.45596,0
130.17,1066.14441,82.48731,0
130.19,1066.24893,78.95833,0
130.21,1066.35345,81.20104,0
130.23,1066.45798,80.52326,0
130.25,1066.5625,83.81643,0
130.27,1066.66702,84.50704,0
130.29,1066.77155,87.5,0
130.31,1066.87607,81.81818,0
130.33,1066.9806,82.86517,0
130.35,1067.08512,83.73984,0
130.37,1067.18964,79.43662,0
130.39,1067.29417,83.28267,7.9311
130.41,1067.39869,83.61582,0
130.43,1067.50321,78.61842,0
130.45,1067.60774,81.0101,0
130.47,1067.71226,77.02448,0
130.49,1067.81679,77.33711,0
130.51,1067.92131,76.64474,0
130.53,1068.02583,77.2973,0
130.55,1068.13036,79.26357,0.67659
130.57,1068.23488,78.04878,0
130.59,1068.33941,74.2268,0
130.61,1068.44393,74.87562,0
130.63,1068.54845,78.34395,0
130.65,1068.65298,74.71264,0
130.67,1068.7575,72.8223,0
130.69,1068.86202,73.06273,0
130.71,1068.96655,76.17801,0
130.73,1069.07107,68.24818,0
130.75,1069.1756,70.86835,0
130.77,1069.28012,71.46172,0
130.79,1069.38464,71.38158,5.05569
130.81,1069.48917,72.79843,0
130.83,1069.59369,67.14286,0
130.85,1069.69821,66.88963,0
130.87,1069.80274,64.23077,0
130.89,1069.90726,67.40443,0
130.91,1070.01179,62.64706,0
130.93,1070.11631,55.67766,0
130.95,1070.22083,60.83333,0
130.97,1070.32536,66.34615,0
130.99,1070.42988,60.98266,0
131.01,1070.53441,61.00218,0
131.03,1070.63893,61.96581,0
131.05,1070.74345,55.59105,0
131.07,1070.84798,60.28708,0
131.09,1070.9525,61.66134,0
131.1,1071.00476,60.87912,0
131.12,1071.10929,68.75,0
131.14,1071.21381,66,0
131.16,1071.31833,64.01274,0
131.18,1071.42286,66.46884,0
131.2,1071.52738,67.77409,0
131.22,1071.63191,66.30435,0
131.24,1071.73643,61.2426,0
131.26,1071.84095,70.56856,0
131.28,1071.94548,69.79866,0
131.3,1072.05,73.84615,0
131.32,1072.15452,76.54723,0
131.34,1072.25905,75.68807,0
131.36,1072.36357,75.9375,0
131.38,1072.4681,76.86375,0
131.4,1072.57262,77.1261,0
131.42,1072.67714,80.72289,0
131.44,1072.78167,84,0
131.46,1072.88619,78.96907,0
131.48,1072.99071,84.59215,0
131.5,1073.09524,79.90315,0
131.52,1073.19976,78.03738,0
131.54,1073.30429,78.125,0
131.56,1073.40881,71.38158,0
131.58,1073.51333,71.07623,0
131.6,1073.61786,76.74944,0
131.62,1073.72238,77.40964,0
131.64,1073.82691,68.84876,0
131.66,1073.93143,82.57143,0
131.68,1074.03595,80.39216,0
131.7,1074.14048,82.85714,0
131.72,1074.245,86.32708,0
131.74,1074.34952,83.23529,0
131.76,1074.45405,86.98482,5.24805
131.78,1074.55857,86.47343,4.9482
131.8,1074.6631,88.31909,0
131.82,1074.76762,94.05685,0
131.84,1074.87214,88.23529,0
131.86,1074.97667,89.97494,0
131.88,1075.08119,87.36559,0
131.9,1075.18571,86.54354,0
131.92,1075.29024,86.19718,0
131.94,1075.39476,85.90164,0
131.96,1075.49929,85.71429,0
131.98,1075.60381,89.33002,0
132,1075.70833,84.32432,0
132.02,1075.81286,85.19553,9.36288
132.04,1075.91738,82.1727,0
132.06,1076.02191,84.803,0
132.08,1076.12643,70.45455,0
132.1,1076.23095,67.41155,0
132.12,1076.33548,61.30137,0
132.14,1076.44,71.42857,0
132.16,1076.54452,58.15603,0
132.18,1076.64905,56.33803,0
132.2,1076.75357,56.79612,0
132.22,1076.8581,48.29721,0
132.24,1076.96262,49.79424,0
132.26,1077.06714,48.6413,0
132.28,1077.17167,46.77419,0
132.3,1077.27619,49.30876,0
132.32,1077.38071,46.89266,0
132.34,1077.48524,43.34975,0
132.36,1077.58976,50.65359,0
132.38,1077.69429,51.71171,0
132.4,1077.79881,44.86486,0
132.42,1077.90333,41.47583,8.63232
132.44,1078.00786,54.68165,0
132.46,1078.11238,45.29617,0
132.48,1078.21691,47.22222,0
132.5,1078.32143,53.96825,0
132.52,1078.42595,45.52632,0
132.54,1078.53048,48.76033,0
132.56,1078.635,47.63314,0
132.58,1078.73952,47.27273,0
132.6,1078.84405,52.82686,0
132.62,1078.94857,47.3161,0
132.64,1079.0531,45.23282,0
132.66,1079.15762,53.84615,0
132.68,1079.26214,56.12009,0
132.7,1079.36667,58.25826,0
132.72,1079.47119,62.37624,0
132.74,1079.57571,64.31818,0
132.76,1079.68024,66.73428,0
132.78,1079.78476,64.23358,0
132.8,1079.88929,68.02885,0
132.82,1079.99381,70.88608,0
132.84,1080.09833,74.47217,0
132.86,1080.20286,70.28571,0
132.88,1080.30738,69.4382,0
132.9,1080.41191,68.21561,5.41409
132.92,1080.51643,70.14925,0
132.94,1080.62095,71.71492,0
132.96,1080.72548,67.34177,0
132.98,1080.83,69.21241,0
133,1080.93452,66.46341,0
133.02,1081.03905,70.33333,0
133.04,1081.14357,63.28767,0
133.06,1081.2481,63.68286,0
133.08,1081.35262,64.70588,0
133.1,1081.45714,64.77987,0
133.12,1081.56167,68.18182,0
133.14,1081.66619,63.69637,12.34687
133.16,1081.77071,58.40456,0
133.18,1081.87524,62.05882,0
133.2,1081.97976,49.48454,0
133.22,1082.08429,47.60479,0
133.24,1082.18881,56.08309,0
133.26,1082.29333,55.55556,0
133.28,1082.39786,52.17391,0
133.3,1082.50238,52.8481,0
133.32,1082.60691,56.35838,0
133.34,1082.71143,58.08383,0
133.36,1082.81595,66.86391,0
133.38,1082.92048,61.61616,0
133.4,1083.025,68.71345,0
133.42,1083.12952,62.88952,0
133.44,1083.23405,67.04981,0
133.46,1083.33857,64.47106,0
133.48,1083.4431,64.87936,0
133.5,1083.54762,63.04348,0
133.52,1083.65214,67.13881,0
133.54,1083.75667,64.21405,0
133.56,1083.86119,66.95096,0
133.58,1083.96571,61.9469,0
133.6,1084.07024,64.46886,0
133.62,1084.17476,64.78632,0
133.64,1084.27929,67.86885,0
133.66,1084.38381,60.70288,0
133.68,1084.48833,62.19931,0
133.7,1084.59286,59.89305,0
133.72,1084.69738,61.00796,0
133.74,1084.80191,62.53102,0
133.76,1084.90643,68.69919,0
133.78,1085.01095,65.96306,0
133.79,1085.06321,57.92208,0
133.81,1085.16774,63.59447,0
133.83,1085.27226,63.87097,0
133.85,1085.37679,63.1016,0
133.87,1085.48131,62.73458,0
133.89,1085.58583,62.52927,0
133.91,1085.69036,60.4119,0
133.93,1085.79488,64.80836,0
133.95,1085.89941,64.20233,0
133.97,1086.00393,69.53846,0
133.99,1086.10845,57.96178,0
134.01,1086.21298,64.60554,0
134.03,1086.3175,62.11604,0
134.05,1086.42202,70.29973,0
134.07,1086.52655,67.27273,0
134.09,1086.63107,69.35484,0
134.11,1086.7356,70.74689,0
134.13,1086.84012,71.62534,0
134.15,1086.94464,73.51916,0
134.17,1087.04917,69.64856,0
134.19,1087.15369,78.03279,0
134.21,1087.25821,76.4881,0
134.23,1087.36274,70.13575,0
134.25,1087.46726,69.14894,0
134.27,1087.57179,70.11834,0
134.29,1087.67631,68.6901,0
134.31,1087.78083,65.07937,0
134.33,1087.88536,62.75168,0
134.35,1087.98988,72.96037,0
134.37,1088.09441,65.82524,0
134.39,1088.19893,75.20436,0
134.41,1088.30345,73.0198,0
134.43,1088.40798,71.1039,0
134.45,1088.5125,73.9726,0
134.47,1088.61702,73.09645,0
134.49,1088.72155,70.04717,0
134.51,1088.82607,72.52336,0
134.53,1088.9306,76.47059,0
134.55,1089.03512,78.83008,0
134.57,1089.13964,76.76471,0
134.59,1089.24417,79.4686,0
134.61,1089.34869,80,0
134.63,1089.45321,84.08408,0
134.65,1089.55774,81.77677,0
134.67,1089.66226,80.90909,0
134.69,1089.76679,84.13284,0
134.71,1089.87131,84.77612,0
134.73,1089.97583,82.72921,0
134.75,1090.08036,87.17201,0
134.77,1090.18488,83.50515,0
134.79,1090.28941,85.27132,0
134.81,1090.39393,82.85199,0
134.83,1090.49845,81.34111,0
134.85,1090.60298,79.54939,0
134.87,1090.7075,81.54506,0
134.89,1090.81202,80.26756,0
134.91,1090.91655,77.44108,0
134.93,1091.02107,74.13793,0
134.95,1091.1256,80.80169,0
134.97,1091.23012,79.51002,0
134.99,1091.33464,82.96593,0
135.01,1091.43917,78.81188,0
135.03,1091.54369,77.08978,0
135.05,1091.64821,78.57143,0
135.07,1091.75274,76.13636,0
135.09,1091.85726,76.98745,0
135.11,1091.96179,79.45619,0
135.13,1092.06631,81.98198,0
135.15,1092.17083,74.92795,5.33556
135.17,1092.27536,85.3211,12.03686
135.19,1092.37988,81.5508,0
135.21,1092.48441,77.75591,0
135.23,1092.58893,82.11921,5.23774
135.25,1092.69345,78.26087,0
135.27,1092.79798,78.42324,5.70919
135.29,1092.9025,80.59701,0
135.31,1093.00702,81.38075,5.49121
135.33,1093.11155,85.32338,29.97859
135.35,1093.21607,83.01887,58.90861
135.37,1093.3206,78.39506,29.69286
135.39,1093.42512,80.30303,24.52342
135.41,1093.52964,81.08108,80.90422
135.43,1093.63417,88.09524,547.70161
135.45,1093.73869,88.33333,1431.44246
135.47,1093.84321,86.84932,1456.04283
135.49,1093.94774,84.10405,684.75353
135.51,1094.06333,83.41584,1092.84254
135.53,1094.19,86.54971,1074.28034
135.55,1094.31667,79.28731,675.34399
135.57,1094.44333,86.15385,884.30361
135.59,1094.57,88.35616,286.82402
135.61,1094.69667,82.65306,48.55433
135.63,1094.82333,78.125,4.47761
135.65,1094.95,68,0.3659
135.67,1095.07667,64.02266,2.34892
135.69,1095.20333,58.75706,3.09215
135.71,1095.33,77.16346,5.85242
135.73,1095.45667,79.94012,5.8548
135.75,1095.58333,87.5,9.65548
135.77,1095.71,86.875,5.64972
135.79,1095.83667,84.07643,5.07164
135.81,1095.96333,82.25256,0.88988
135.83,1096.09,80.78512,3.60649
135.85,1096.21667,72.78481,1.00326
135.87,1096.34333,79.85948,3.32073
135.89,1096.47,81.34111,76.10159
135.91,1096.59667,87.77174,644.2953
135.93,1096.72333,88.56305,770.42132
135.95,1096.85,94.2928,157.45918
135.97,1096.97667,91.15646,63.02132
135.99,1097.10333,85.03937,2.41911
136.01,1097.23,86.64047,0.42951
136.03,1097.35667,80.87912,0.40975
136.05,1097.48333,66.66667,0.51754
136.07,1097.61,85.99349,0
136.09,1097.73667,88.57809,0
136.11,1097.86333,85.61644,0
136.13,1097.99,83.16832,0
136.15,1098.11667,88.3959,0
136.17,1098.24333,88.88889,0
136.19,1098.37,78.64078,0.35894
136.21,1098.49667,74.83871,0
136.23,1098.62333,76.875,0
136.25,1098.75,79.56522,0
136.27,1098.87667,77.89116,2.48853
136.29,1099.00333,81.93146,5.35834
136.31,1099.13,73.706,4.04108
136.33,1099.25667,77.32919,14.16243
136.35,1099.38333,81.68675,233.03066
136.37,1099.51,89.58743,615.38462
136.39,1099.63667,93.083,220.97413
136.41,1099.76333,94.45727,181.70086
136.43,1099.89,90.25424,118.89151
136.45,1100.01667,65.15748,104.7076
136.47,1100.14333,84,44.67671
136.49,1100.27,93.66755,45.45455
136.51,1100.39667,92.5636,54.89523
136.53,1100.52333,86.15752,77.45058
136.55,1100.65,94.07666,17.37085
136.57,1100.77667,92,47.40741
136.59,1100.90333,98.10526,37.55869
136.61,1101.03,92.5,29.69963
136.63,1101.15667,88.6194,28.57375
136.65,1101.28333,95.67474,3.01631
136.67,1101.41,94.45983,0
136.69,1101.53667,95.48387,29.79863
136.71,1101.66333,96.8661,12.50244
136.73,1101.79,95.42254,32.18506
136.75,1101.91667,91.34948,0
136.77,1102.04333,95.47619,0
136.79,1102.17,95.31773,0
136.81,1102.29667,92.10526,0
136.83,1102.42333,85,0
136.85,1102.55,89,0
136.87,1102.67667,88.76081,0
136.89,1102.80333,91.06529,0
136.91,1102.93,90.33019,0
136.93,1103.05667,91.07143,0
136.95,1103.18333,89.75904,0
136.97,1103.31,88.56502,0
136.99,1103.43667,88.0102,0
137.01,1103.56333,84.38287,0
137.03,1103.69,86.34146,0
137.05,1103.81667,88.37772,0
137.07,1103.94333,93.531,0
137.09,1104.07,87.53463,0
137.11,1104.19667,86.42384,0
137.13,1104.32333,87.70492,19.68322
137.15,1104.45,77.98742,12.51344
137.17,1104.57667,72.83951,113.96591
137.19,1104.70333,74.33036,101.45646
137.21,1104.83,79.01907,0
137.23,1104.95667,78.71795,5.14469
137.25,1105.08333,80.39773,0
137.27,1105.21,82.49337,0
137.29,1105.33667,79.89556,0
137.31,1105.46333,83.17308,0
137.33,1105.59,85.71429,56.68733
137.35,1105.71667,82.72358,13.80947
137.37,1105.84333,82.90598,0
137.39,1105.97,87.56219,0
137.41,1106.09667,84.74026,0
137.43,1106.22333,86.77686,0
137.45,1106.35,86.91983,0
137.47,1106.47667,82.7112,0
137.49,1106.60333,81.23249,0
137.51,1106.73,81.57895,0
137.53,1106.85667,79.00552,0
137.55,1106.98333,77.77778,0
137.57,1107.11,77.34807,0
137.59,1107.23667,85.02415,2.92853
137.61,1107.36333,82.51029,0
137.63,1107.49,82.09607,3.0666
137.65,1107.61667,81.74757,0
137.67,1107.74333,79.91968,0
137.69,1107.87,85.60158,0
137.71,1107.99667,77.14286,0
137.73,1108.12333,83.53293,0
137.75,1108.25,77.38791,0
137.77,1108.37667,79.30283,2.79647
137.79,1108.50333,76.97161,0
137.81,1108.63,82.78689,0
137.83,1108.75667,75,0
137.85,1108.88333,75.47771,0
137.87,1109.01,72.67081,0
137.89,1109.13667,70.44968,0
137.91,1109.26333,73.56322,0
137.93,1109.39,79.14286,0
137.95,1109.51667,69.73948,0
137.97,1109.64333,67.83217,2.78333
137.99,1109.77,77.11069,3.19425
138.01,1109.89667,77.85235,0
138.03,1110.02333,69.31217,0
138.05,1110.15,66.38655,3.26098
138.07,1110.27667,77.47253,0
138.09,1110.40333,75.4,1.98758
138.11,1110.53,81.84818,1.37979
138.13,1110.65667,73.44633,0
138.15,1110.78333,81.41593,6.00648
138.17,1110.91,81.85255,7.93348
138.19,1111.03667,72.84173,6.0461
138.21,1111.16333,78.16901,0
138.23,1111.29,74.4898,3.99168
138.25,1111.41667,80.65395,1.07817
138.27,1111.54333,74.02597,1.02341
138.29,1111.67,65.68915,1.26753
138.31,1111.79667,61.5873,0
138.33,1111.92333,75.76471,0
138.35,1112.05,73.80353,1.60668
138.37,1112.17667,68.78981,0.54949
138.39,1112.30333,70.14614,1.03627
138.41,1112.43,68.61925,0.6512
138.43,1112.55667,66.77215,0
138.45,1112.68333,62.11604,0.39892
138.47,1112.81,56.68449,0
138.49,1112.93667,60.27397,0
138.51,1113.06333,61.91781,3.98878
138.53,1113.19,69.42675,7.8637
138.55,1113.31667,66.95652,7.661
138.57,1113.44333,66.07595,9.4585
138.59,1113.57,67.59259,13.13337
138.61,1113.69667,73.91304,36.5688
138.63,1113.82333,76.06838,95.3567
138.65,1113.95,74.14634,195.33626
138.67,1114.07667,77.77778,721.55218
138.69,1114.20333,82.98507,1190.77424
138.71,1114.33,83.07692,842.01265
138.73,1114.45667,88.09524,1014.35514
138.75,1114.58333,90.64327,593.78945
138.77,1114.71,94.13146,326.05927
138.79,1114.83667,92.94118,319.94921
138.81,1115.06222,91.06529,157.11029
138.83,1115.38667,93.88145,132.50518
138.85,1115.71111,91.11111,148.53359
138.87,1116.03556,84.13655,84.42632
138.89,1116.36,85.01441,89.11672
138.91,1116.68444,82.92683,42.9461
138.93,1117.00889,83.24468,55.36436
138.95,1117.33333,87.61905,26.46734
138.97,1117.65778,88.13559,78.43137
138.99,1117.98222,87.10218,63.79267
139.01,1118.30667,86.7052,8.36912
139.03,1118.63111,84.69388,31.91257
139.05,1118.95556,84,21.18347
139.07,1119.28,60.43165,45.72135
139.09,1119.60444,37.46835,17.08261
139.11,1119.92889,46.17486,37.36606
139.13,1120.25333,33.88704,53.3099
139.15,1120.57778,33.25581,6.58353
139.17,1120.90222,29.17647,3.78237
139.19,1121.22667,43.25153,4.15399
139.21,1121.55111,52.68631,1.94175
139.23,1121.87556,59.52941,20.7502
139.25,1122.2,72.81106,24.47443
139.27,1122.40471,74.08088,127.08388
139.29,1122.60941,88.10069,475.54411
139.31,1122.81412,91.57428,591.08472
139.33,1123.01882,87.15084,769.37678
139.35,1123.22353,85.29412,448.4577
139.37,1123.42824,88.36478,270.73974
139.39,1123.63294,86.95652,199.30109
139.41,1123.83765,,101.85423
139.43,1124.04235,,78.68561
139.45,1124.24706,,86.86545
139.47,1124.45177,,52.38304
139.49,1124.65647,,51.02041
139.51,1124.86118,83.06189,21.0084
139.53,1125.06588,83.85965,18.97533
139.55,1125.27059,85.71429,66.682
139.57,1125.47529,89.69555,8.77734
139.59,1125.68,88.74172,6.06865
139.61,1125.88471,60.46099,14.1135
139.63,1126.08941,81.83908,40.05006
139.65,1126.29412,73.10924,99.2993
139.67,1126.49882,71.18156,32.969
139.69,1126.70353,63.32574,14.67305
139.71,1126.90824,86.05898,48.80429
139.73,1127.11294,91.08911,45.202
139.75,1127.31765,82.38994,10.94578
139.77,1127.52235,76.5625,1.39373
139.79,1127.72706,81.71296,0
139.81,1127.93177,83.51351,1.21507
139.83,1128.13647,78.65749,0
139.85,1128.34118,74.56,0
139.87,1128.54588,75.44204,4.02617
139.89,1128.75059,76.90418,0
139.91,1128.95529,86.31579,0
139.93,1129.16,70.25496,0
139.95,1129.36471,72.88961,0.62554
139.97,1129.56941,80,0.50723
139.99,1129.77412,66.59142,1.0988
140.01,1129.97882,73.89831,1.04897
140.03,1130.18353,73.63112,5.15693
140.05,1130.38824,77.04918,2.03011
140.07,1130.59294,70.10309,2.65174
140.09,1130.79765,79.3177,18.87373
140.11,1130.992,88.41202,315.63188
140.13,1131.176,86.59574,480.56537
140.15,1131.36,84.49438,305.00689
140.17,1131.544,89.77636,344.85407
140.19,1131.728,91.68357,349.78394
140.21,1131.912,86.53846,178.55112
140.23,1132.096,80.28169,10.22924
140.25,1132.28,75.55556,19.81861
140.27,1132.464,83.58209,1.3634
140.29,1132.648,84.02778,2.62547
140.31,1132.832,88.96321,48.27153
140.33,1133.016,91.22402,4.88251
140.35,1133.2,90.54441,0
140.37,1133.384,90.56604,1.87833
140.39,1133.568,93.93939,3.69788
140.41,1133.752,84.01361,27.8877
140.43,1133.936,90.01996,4.60544
140.45,1134.12,86.30573,1.28814
140.47,1134.304,81.60291,0.89405
140.49,1134.488,81.96203,0.77317
140.51,1134.672,83.98876,1.18915
140.53,1134.856,87.08709,1.47221
140.55,1135.04,82.93173,0.26471
140.57,1135.224,68.34532,0.52266
140.59,1135.408,63.39066,1.33171
140.61,1135.592,69.43765,0.60429
140.63,1135.776,79.47368,1.2339
140.65,1135.96,76.28866,0.67728
140.67,1136.144,80.43876,3.66099
140.69,1136.328,82.80423,2.88444
140.71,1136.512,79.39394,4.99649
140.73,1136.696,87.31563,10.43608
140.75,1136.88,83.48083,0
140.77,1137.064,81.13208,0
140.79,1137.248,77.17949,3.47298
140.81,1137.432,71.84685,12.84109
140.83,1137.616,76.98864,122.98232
140.85,1137.8,85.96491,923.04773
140.87,1138.05581,93.38843,1534.51957
140.89,1138.31163,90.34268,1010.02703
140.91,1138.56744,91.14173,911.72872
140.93,1138.82326,87.43719,145.10278
140.95,1139.07907,85.75758,50.27
140.97,1139.33488,91.19497,0
140.99,1139.5907,92.74924,0
141.01,1139.84651,93.0622,0
141.03,1140.10233,92.37537,2.74967
141.05,1140.35814,,0.6706
141.07,1140.61395,88.13559,0.95992
141.09,1140.86977,92,0.75741
141.11,1141.12558,90.70632,1.70474
141.13,1141.3814,91.93548,4.93943
141.15,1141.63721,91.54412,2.83575
141.17,1141.89302,95.2381,13.46326
141.19,1142.14884,94.11765,26.5861
141.21,1142.40465,95.7115,51.43988
141.23,1142.66047,95.77465,12.34922
141.25,1142.91628,84.93976,4.34546
141.27,1143.17209,80.24316,5.77201
141.29,1143.37581,82.08232,48.34606
141.31,1143.52742,91.2,131.41524
141.33,1143.67903,90.84249,501.75805
141.35,1143.83065,93.85343,1003.33772
141.37,1143.98226,93.87097,633.15082
141.39,1144.13387,91.49378,583.44556
141.41,1144.28548,92.39905,193.27731
141.43,1144.4371,95.45455,118.9331
141.45,1144.58871,96.75325,64.15236
141.47,1144.74032,97.14286,53.15063
141.49,1144.89194,95.53571,30.84172
141.51,1145.04355,93.91304,37.83624
141.53,1145.19516,94.32314,37.74588
141.55,1145.34677,89.47368,35.42634
141.57,1145.49839,,18.42336
141.59,1145.65,,11.71925
141.61,1145.80161,100,12.71802
141.63,1145.95323,96.1039,12.94106
141.65,1146.10484,93.76694,56.29948
141.67,1146.25645,96.08247,9.17694
141.69,1146.40807,96.38554,3.21414
141.71,1146.55968,97.27626,0
